,Title,Projects,Authors,Stars
7584,Material Design,BottomNavigation,Ashok-Varma,4400
7585,Material Design,pickr,simonwep,4300
7586,Material Design,Keen-UI,JosephusPaye,4100
7587,Material Design,mdui,zdhxiong,4100
7588,Material Design,InnerTune,z-huang,4000
7589,Material Design,RetroMusicPlayer,RetroMusicPlayer,3900
7590,Material Design,notistack,iamhosseindhv,3900
7591,Material Design,react-native-material-ui,xotahal,3800
7592,Material Design,andOTP,andOTP,3800
7593,Material Design,material-tailwind,creativetimofficial,3700
7594,Material Design,dots-hyprland,end-4,3600
7595,Material Design,ytdlnis,deniscerri,3600
7596,Material Design,floatingsearchview,arimorty,3500
7597,Material Design,GeekNews,codeestX,3500
7598,Material Design,dotsindicator,tommybuonomo,3400
7599,Material Design,konsta,konstaui,3400
7600,MATLAB,MathModel,zhanwen,7900
7601,MATLAB,PRMLT,PRML,6000
7602,MATLAB,Realtime_Multi-Person_Pose_Estimation,ZheC,5100
7603,MATLAB,aircraft,flybywiresim,5000
7604,MATLAB,Bilibili-plus,ZachL1,3900
7605,MATLAB,Lenia,Chakazul,3500
7606,MATLAB,Math_Model,personqianduixue,3100
7607,MATLAB,Algorithms_MathModels,HuangCongQing,2100
7608,MATLAB,arl,kaxap,1900
7609,MATLAB,casadi,casadi,1700
7610,MATLAB,matlab2tikz,matlab2tikz,1600
7611,MATLAB,PlatEMO,BIMK,1500
7612,MATLAB,jsbsim,JSBSim-Team,1300
7613,MATLAB,awesome-neuroscience,analyticalmonk,1300
7614,MATLAB,robotics-toolbox-matlab,petercorke,1300
7615,MATLAB,probabilistic_robotics,pptacher,1200
7616,MATLAB,matlab-schemer,scottclowe,1200
7617,MATLAB,MATLAB-Simulink-Challenge-Project-Hub,mathworks,1200
7618,MATLAB,SuiteSparse,DrTimothyAldenDavis,1100
7619,MATLAB,facerec,bytefish,942
7620,MATLAB,machine-learning-octave,trekhleb,843
7621,MATLAB,Image-feature-detection-using-Phase-Stretch-Transform,JalaliLabUCLA,838
7622,MATLAB,fieldtrip,fieldtrip,833
7623,MATLAB,lrslibrary,andrewssobral,823
7624,MATLAB,Change-Detection-Review,MinZHANG-WHU,817
7625,MATLAB,gramm,piermorel,778
7626,MATLAB,awesome_deep_learning_interpretability,oneTaken,729
7627,MATLAB,hctsa,benfulcher,725
7628,MATLAB,Smart-Algorithm,LiYangSir,647
7629,MATLAB,MATLABRobotics,AtsushiSakai,589
7630,MATLAB,eeglab,sccn,579
7631,MATLAB,TIGRE,CERN,552
7632,MATLAB,CBDNet,GuoShi28,496
7633,MATLAB,Peroxide,Axect,492
7634,MATLAB,MBeautifier,davidvarga,476
7635,MATLAB,segyio,equinor,476
7636,MATLAB,YALMIP,yalmip,473
7637,MATLAB,armadillo-code,conradsnicta,468
7638,MATLAB,Bilibili346623,CodeSama346623,465
7639,MATLAB,MSS,cybergalactic,463
7640,MATLAB,OptimizedImageEnhance,26hzhang,461
7641,MATLAB,DynamixelSDK,ROBOTIS-GIT,441
7642,MATLAB,MATLAB-Deep-Learning-Model-Hub,matlab-deep-learning,435
7643,MATLAB,colormap-shaders,kbinani,427
7644,MATLAB,SRMD,cszn,423
7645,MATLAB,Awesome-Denoise,oneTaken,417
7646,MATLAB,matlabPlotCheatsheet,peijin94,414
7647,MATLAB,Mathematical-Modeling,ravenxrz,403
7648,MATLAB,genetic-algorithm,Shuai-Xie,403
7649,MATLAB,toolkit-legacy,votchallenge,381
7650,MATLAB,CurvatureFilter,YuanhaoGong,376
7651,MATLAB,plotly_matlab,plotly,375
7652,MATLAB,brainstorm3,brainstorm-tools,373
7653,MATLAB,HDR_Toolbox,banterle,370
7654,MATLAB,DeepSqueak,DrCoffey,368
7655,MATLAB,deeplearningsourceseparation,posenhuang,365
7656,MATLAB,MATLAB-Octave,TheAlgorithms,361
7657,MATLAB,Robotics-Planning-Dynamics-and-Control,YashBansod,340
7658,MATLAB,deeplearning-cv-notes,jayboxyz,339
7659,MATLAB,cheatsheet,darkmatter18,338
7660,MATLAB,matio,tbeu,334
7661,MATLAB,ANMS-Codes,BAILOOL,333
7662,MATLAB,featool-multiphysics,precise-simulation,332
7663,MATLAB,matlab-dockerfile,mathworks-ref-arch,330
7664,MATLAB,BTCpredictor,panditanvita,320
7665,MATLAB,SciMLBenchmarks.jl,SciML,318
7666,MATLAB,MIMO-OFDM-Wireless-Communications-with-MATLAB,yang69,314
7667,MATLAB,paper-simulation,star2dust,314
7668,MATLAB,python_sound_open,busyyang,307
7669,MATLAB,jsonlab,fangq,300
7670,MATLAB,Battery_SOC_Estimation,AlterWL,296
7671,MATLAB,prima,libprima,293
7672,MATLAB,Image-Text-Embedding,layumi,285
7673,MATLAB,doa-tools,morriswmz,283
7674,MATLAB,mtex,mtex-toolbox,281
7675,MATLAB,3DMMasSTN,anilbas,277
7676,MATLAB,dPCA,machenslab,275
7677,MATLAB,MATLAB.jl,JuliaInterop,272
7678,MATLAB,LightNet,yechengxi,270
7679,MATLAB,WarpFactory,NerdsWithAttitudes,269
7680,Maven,jib,GoogleContainerTools,13600
7681,Maven,javacv,bytedeco,7500
7682,Maven,shopping-management-system,zhanglei-workspace,4900
7683,Maven,TelegramBots,rubenlagus,4600
7684,Maven,spotless,diffplug,4400
7685,Maven,maven,apache,4300
7686,Maven,My-Blog,ZHENFENG13,3600
7687,Maven,hope-boot,java-aodeng,3300
7688,Maven,kotlin-examples,Kotlin,3200
7689,Maven,maven-mvnd,apache,2900
7690,Maven,dockerfile-maven,spotify,2700
7691,Maven,docker-maven-plugin,spotify,2700
7692,Maven,javacpp-presets,bytedeco,2600
7693,Maven,webdrivermanager,bonigarcia,2500
7694,Maven,jitpack.io,jitpack,2500
7695,Maven,spring-boot-quick,vector4wang,2500
7696,Maven,chsrc,RubyMetric,2200
7697,Maven,PublicCMS,sanluan,2000
7698,Maven,docker-maven-plugin,fabric8io,1900
7699,Maven,ssm-demo,ZHENFENG13,1800
7700,Maven,CodenameOne,codenameone,1700
7701,Maven,git-commit-id-maven-plugin,git-commit-id,1600
7702,Maven,kft-activiti-demo,henryyan,1600
7703,Maven,iBase4J,iBase4J,1600
7704,Maven,aliyun-openapi-java-sdk,aliyun,1400
7705,Maven,reposilite,dzikoysk,1300
7706,Maven,gradle-maven-publish-plugin,vanniktech,1200
7707,Maven,cas-overlay-template,apereo,1200
7708,Maven,JavaWeb-Project-Source-Share,coderzcr,1200
7709,Maven,scala-steward,scala-steward-org,1100
7710,Maven,JavaPackager,fvarrui,1000
7711,Maven,Android-Cookbook-Examples,IanDarwin,1000
7712,Maven,jreleaser,jreleaser,923
7713,Maven,elements-of-programming-interviews,gardncl,902
7714,Maven,CookBook,Byron4j,902
7715,Maven,javafx-maven-plugin,javafx-maven-plugin,838
7716,Maven,spring-and-hibernate-for-beginners,darbyluv2code,804
7717,Maven,spock-example,spockframework,775
7718,Maven,blog-tutorials,rieckpil,769
7719,Maven,adblockfast,rocketshipapps,731
7720,Maven,confused,visma-prodsec,683
7721,Maven,ok-gradle,scana,669
7722,Maven,sms-ssm,GoogTech,650
7723,Maven,perfect-ssm,ZHENFENG13,639
7724,Maven,strongbox,strongbox,605
7725,Maven,proguard-maven-plugin,wvengen,600
7726,Maven,Iced-Latte,Sunagatov,597
7727,Maven,samples,openjfx,583
7728,Maven,kubernetes-for-java-developers,aws-samples,580
7729,Maven,luaunit,bluebird75,565
7730,Maven,java-sdk,Baidu-AIP,565
7731,Maven,aem-project-archetype,adobe,542
7732,Maven,insider,insidersec,504
7733,Maven,gitflow-maven-plugin,aleksandr-m,490
7734,Maven,Design-Patterns,AbdurRKhalid,473
7735,Maven,MyUploader-Backend,gaoyuyue,470
7736,Maven,Selenium-Maven-Template,Ardesco,459
7737,Maven,alovoa,Alovoa,456
7738,Maven,javadevjournal,javadevjournal,452
7739,Maven,nguSeckill,nnngu,447
7740,Maven,seconds-kill,daydreamdev,442
7741,Maven,shop,lrwinx,437
7742,Maven,hahu,fanchaoo,433
7743,Maven,spring-framework-petclinic,spring-petclinic,428
7744,Maven,maven-surefire,apache,422
7745,Maven,highdsa,Humsen,413
7746,Maven,SSM_BookSystem,hisenyuan,404
7747,Maven,ms-backend-boilerplates,wx-chevalier,399
7748,Maven,antq,liquidz,397
7749,Maven,XSeries,CryptoMorin,383
7750,Maven,ORCID-Source,ORCID,381
7751,Maven,shop,Manphil,376
7752,Maven,IT-Learning-Notes,JiuBanA1,374
7753,Maven,native-build-tools,graalvm,361
7754,Maven,RefactorFirst,refactorfirst,359
7755,Maven,Trampoline,ErnestOrt,355
7756,Maven,maven-jpackage-template,wiverson,343
7757,Maven,Keyist-Ecommerce,antkaynak,343
7758,Maven,versions,mojohaus,334
7759,Maven,fabric8-maven-plugin,fabric8io,333
7760,Minecraft,Craft,fogleman,10400
7761,Minecraft,Paper,PaperMC,9700
7762,Minecraft,crouton,dnschneid,8500
7763,Minecraft,Monocraft,IdreesInc,8200
7764,Minecraft,baritone,cabaletta,7100
7765,Minecraft,MinecraftForge,MinecraftForge,6900
7766,Minecraft,HMCL,HMCL-dev,6800
7767,Minecraft,PojavLauncher,PojavLauncherTeam,6500
7768,Minecraft,tiler,nuno-faria,5900
7769,Minecraft,PrismLauncher,PrismLauncher,5500
7770,Minecraft,Voyager,MineDojo,5500
7771,Minecraft,cuberite,cuberite,5000
7772,Minecraft,mineflayer,PrismarineJS,4900
7773,Minecraft,sodium-fabric,CaffeineMC,4700
7774,Minecraft,Geyser,GeyserMC,4700
7775,Minecraft,Launcher,MultiMC,4200
7776,Minecraft,Folia,PaperMC,3500
7777,Minecraft,Iris,IrisShaders,3300
7778,Minecraft,PocketMine-MP,pmmp,3300
7779,Minecraft,blockbench,JannisX11,3200
7780,Minecraft,minegrub-theme,Lxtharia,3200
7781,Minecraft,mcaselector,Querz,3200
7782,Minecraft,MCSManager,MCSManager,3200
7783,Minecraft,WorldEdit,EngineHub,3100
7784,Minecraft,Create,Creators-of-Create,2800
7785,Minecraft,valence,valence-rs,2600
7786,Minecraft,feather,feather-rs,2600
7787,Minecraft,MinecraftDeveloperGuide,mouse0w0,2500
7788,Minecraft,Minestom,Minestom,2400
7789,Minecraft,PCL2,Hex-Dragon,2300
7790,Minecraft,fabric,FabricMC,2300
7791,Minecraft,PojavLauncher_iOS,PojavLauncherTeam,2200
7792,Minecraft,amidst,toolbox4minecraft,2100
7793,Minecraft,meteor-client,MeteorDevelopment,2100
7794,Minecraft,pxt,microsoft,2100
7795,Minecraft,minecraft-optimization,YouHaveTrouble,2000
7796,Minecraft,Purpur,PurpurMC,2000
7797,Minecraft,LuckPerms,LuckPerms,2000
7798,Minecraft,CatServer,Luohuayu,2000
7799,Minecraft,Essentials,EssentialsX,1900
7800,Minecraft,lithium-fabric,CaffeineMC,1900
7801,Minecraft,Glowstone,GlowstoneMC,1900
7802,Minecraft,gocraft,icexin,1900
7803,Minecraft,hematite,PistonDevelopers,1800
7804,Minecraft,BlueMap,BlueMap-Minecraft,1800
7805,Minecraft,UsefulMods,TheUsefulLists,1800
7806,Minecraft,PolyMC,PolyMC,1800
7807,Minecraft,Velocity,PaperMC,1700
7808,Minecraft,Amulet-Map-Editor,Amulet-Team,1700
7809,Minecraft,Minecraft-Console-Client,MCCTeam,1600
7810,Minecraft,OpenComputers,MightyPirates,1600
7811,Minecraft,MCHPRS,MCHPR,1600
7812,Minecraft,Arclight,IzzelAliz,1500
7813,Minecraft,VulkanMod,xCollateral,1500
7814,Minecraft,MinecraftDev,minecraft-dev,1500
7815,Minecraft,FarPlaneTwo,PorkStudios,1500
7816,Minecraft,BedrockConnect,Pugmatt,1400
7817,Minecraft,LiquidBounce,CCBlueX,1400
7818,Minecraft,Applied-Energistics-2,AppliedEnergistics,1400
7819,Minecraft,Mixin,SpongePowered,1400
7820,Minecraft,Launcher,UltimMC,1300
7821,Minecraft,BuildCraft,BuildCraft,1300
7822,Minecraft,pufferpanel,pufferpanel,1300
7823,Minecraft,Minecraft-Performance-Flags-Benchmarks,brucethemoose,1300
7824,Minecraft,Mohist,MohistMC,1300
7825,Minecraft,Starlight,PaperMC,1300
7826,Minecraft,MCinaBox,AOF-Dev,1300
7827,Minecraft,Botania,VazkiiMods,1300
7828,Minecraft,webmc,michaljaz,1300
7829,Minecraft,dreamerv3,danijar,1200
7830,Minecraft,node-minecraft-protocol,PrismarineJS,1200
7831,Minecraft,ViaVersion,ViaVersion,1200
7832,Minecraft,GDLauncher,gorilla-devs,1200
7833,Minecraft,Nukkit,CloudburstMC,1200
7834,Minecraft,minecraft-world-downloader,mircokroon,1200
7835,Minecraft,SpongeAPI,SpongePowered,1100
7836,Minecraft,SpongeForge,SpongePowered,1100
7837,Minecraft,NeoForge,neoforged,1100
7838,Minecraft,docker-minecraft-bedrock-server,itzg,1100
7839,Minecraft,phosphor-fabric,CaffeineMC,1100
7840,Mobile,flutter,flutter,164000
7841,Mobile,react-native,facebook,118000
7842,Mobile,awesome-flutter,Solido,52800
7843,Mobile,ionic-framework,ionic-team,50900
7844,Mobile,swiper,nolimits4web,39500
7845,Mobile,fastlane,fastlane,39000
7846,Mobile,awesome-react-native,jondot,34500
7847,Mobile,expo,expo,32400
7848,Mobile,Avalonia,AvaloniaUI,25100
7849,Mobile,vant,youzan,23100
7850,Mobile,maui,dotnet,22000
7851,Mobile,matomo,matomo-org,19600
7852,Mobile,eruda,liriliri,18500
7853,Mobile,weex,alibaba,18300
7854,Mobile,framework7,framework7io,18000
7855,Mobile,vConsole,Tencent,16700
7856,Mobile,mint-ui,ElemeFE,16600
7857,Mobile,realm-swift,realm,16200
7858,Mobile,interact.js,taye,12300
7859,Mobile,framework,aurelia,11800
7860,Mobile,ant-design-mobile,ant-design,11600
7861,Mobile,realm-java,realm,11400
7862,Mobile,vue-storefront,vuestorefront,10600
7863,Mobile,getx,jonataslaw,10200
7864,Mobile,mvt,mvt-project,10200
7865,Mobile,Mars,AlloyTeam,9600
7866,Mobile,organicmaps,organicmaps,9500
7867,Mobile,chameleon,didi,9000
7868,Mobile,GmsCore,microg,8100
7869,Mobile,ctf-wiki,ctf-wiki,8000
7870,Mobile,rax,alibaba,8000
7871,Mobile,Hippy,Tencent,8000
7872,Mobile,F2,antvis,7900
7873,Mobile,RIBs,uber,7700
7874,Mobile,objection,sensepost,7300
7875,Mobile,Paddle-Lite,PaddlePaddle,6900
7876,Mobile,awesome-test-automation,atinfo,6300
7877,Mobile,JFoenix,sshahine,6300
7878,Mobile,blink,blinksh,6100
7879,Mobile,embla-carousel,davidjerleke,5800
7880,Mobile,AmazeFileManager,TeamAmaze,5200
7881,Mobile,varlet,varletjs,4900
7882,Mobile,iOS-Weekly,SwiftOldDriver,4800
7883,Mobile,incubator-weex-ui,apache,4800
7884,Mobile,keen-slider,rcbyr,4600
7885,Mobile,objectbox-java,objectbox,4400
7886,Mobile,FXGL,AlmasB,4300
7887,Mobile,reactjs101,kdchang,4300
7888,Mobile,android,nextcloud,4100
7889,Mobile,gradle-play-publisher,Triple-T,4100
7890,Mobile,body-scroll-lock,willmcpo,4000
7891,Mobile,current-device,matthewhudson,3900
7892,Mobile,status-mobile,status-im,3900
7893,Mobile,drozer,WithSecureLabs,3800
7894,Mobile,LuaViewSDK,alibaba,3700
7895,Mobile,cordova-android,apache,3600
7896,Mobile,awesome-stacks,stackshareio,3400
7897,Mobile,konsta,konstaui,3400
7898,Mobile,vonic,wangdahoo,3400
7899,Mobile,localResizeIMG,think2011,3200
7900,Mobile,KOOM,KwaiAppTeam,3200
7901,Mobile,flutter_inappwebview,pichillilorenzo,3100
7902,Mobile,mobileplayer-ios,sahin,3100
7903,Mobile,WordPress-Android,wordpress-mobile,3000
7904,Mobile,awesome-mobile-security,vaib25vicky,2900
7905,Mobile,shiny,rikschennink,2800
7906,Mobile,react-device-detect,duskload,2800
7907,Mobile,vue-ydui,ydcss,2800
7908,Mobile,titanium-sdk,tidev,2700
7909,Mobile,egjs-flicking,naver,2700
7910,Mobile,orgzly-android,orgzly,2700
7911,Mobile,remirror,remirror,2700
7912,Mobile,react-responsive-carousel,leandrowd,2700
7913,Mobile,MobileAgent,X-PLUG,2600
7914,Mobile,Queryable,mazzzystar,2600
7915,Mobile,Heimdall,Benjamin-Dobell,2500
7916,Mobile,corona,coronalabs,2500
7917,Mobile,react-native-open-project,MarnoDev,2400
7918,Mobile,Android-AdvancedWebView,delight-im,2400
7919,Mobile,TengineKit,OAID,2400
7920,Monero,monero,monero-project,8800
7921,Monero,xmrig,xmrig,8600
7922,Monero,awesome-blockchain,yjjnls,3200
7923,Monero,coin-hive,cazala,2000
7924,Monero,p2pool,SChernykh,1100
7925,Monero,haveno,haveno-dex,973
7926,Monero,MultiPoolMiner,MultiPoolMiner,897
7927,Monero,ethereum_nvidia_miner,Cyclenerd,850
7928,Monero,miningcore,oliverw,717
7929,Monero,xmrig-nvidia,xmrig,697
7930,Monero,xmr-btc-swap,comit-network,645
7931,Monero,cpuminer-multi,lucasjones,636
7932,Monero,nanominer,nanopool,631
7933,Monero,cake_wallet,cake-tech,622
7934,Monero,xmrig-proxy,xmrig,609
7935,Monero,wagyu,howardwu,608
7936,Monero,SilentXMRMiner,UnamSanctam,556
7937,Monero,deepMiner,deepwn,549
7938,Monero,bitcart,bitcart,520
7939,Monero,xmr-miner,bradoyler,502
7940,Monero,monero-stratum,sammy007,486
7941,Monero,coin-hive-stratum,cazala,416
7942,Monero,xmrig-amd,xmrig,413
7943,Monero,onion-monero-blockchain-explorer,moneroexamples,361
7944,Monero,monero-pool,jtgrassie,345
7945,Monero,atomic-swap,AthanorLabs,342
7946,Monero,CoinSpace,CoinSpace,336
7947,Monero,bip_utils,ebellocchia,303
7948,Monero,monerobook,monerobook,283
7949,Monero,coinhive-stratum-mining-proxy,x25,264
7950,Monero,wallet-address-validator,ognus,263
7951,Monero,webminerpool,notgiven688,262
7952,Monero,gupax,hinto-janai,260
7953,Monero,best-of-crypto,lukasmasuch,259
7954,Monero,awesome-privacy-on-blockchains,Mikerah,258
7955,Monero,monero-python,monero-ecosystem,245
7956,Monero,NemosMiner,nemosminer,230
7957,Monero,mithril,Ragnaroek,230
7958,Monero,Crypto-Webminer,PiTi2k5,208
7959,Monero,monero-ts,woodser,204
7960,Monero,self-hosted-services,sethforprivacy,192
7961,Monero,Lime-Miner,NYAN-x-CAT,181
7962,Monero,xmrMiner,xmrMiner,179
7963,Monero,openmonero,moneroexamples,163
7964,Monero,kasisto,amiuhle,159
7965,Monero,react-coin-hive,cazala,158
7966,Monero,xmrig-for-android,XMRig-for-Android,153
7967,Monero,cryptocurrency-cli,christ0ph3r,151
7968,Monero,monero-rs,monero-rs,143
7969,Monero,cromos,jimywork,120
7970,Monero,cuprate,Cuprate,118
7971,Monero,nodejs-pool,MoneroOcean,115
7972,Monero,monero-nodejs,PsychicCat,114
7973,Monero,monerowp,monero-integrations,105
7974,Monero,xmr-wasm,jtgrassie,104
7975,Monero,monero-java,woodser,104
7976,Monero,Hidden-miner-builder,hawksh,102
7977,Monero,monero-powpy,jtgrassie,100
7978,Monero,simple-monerod-docker,sethforprivacy,97
7979,Monero,moneropay,moneropay,94
7980,Monero,kycnot,pluja,92
7981,Monero,SumoEasyMiner,sumoprojects,87
7982,Monero,monero-miner-docker,giansalex,85
7983,Monero,md,monerodocs,83
7984,Monero,xmr-btc-atomic-swap,h4sh3d,82
7985,Monero,coinwatch,cytopia,82
7986,Monero,CakeWallet,fotolockr,81
7987,Monero,cryptocurrency-dashboard,christ0ph3r,80
7988,Monero,HotShop,CryptoGrampy,79
7989,Monero,cryptonight,Equim-chan,78
7990,Monero,monero-GUI-guide,monero-ecosystem,77
7991,Monero,xmr-node-proxy,MoneroOcean,76
7992,Monero,MinerInTheMiddle,DotNetRussell,76
7993,Monero,monero-webminer,NajmAjmal,75
7994,Monero,monero-lws,vtnerd,72
7995,Monero,MoneroMixer,FungibilityMatters,70
7996,Monero,monero-bash,hinto-janai,66
7997,Monero,xcash-core,X-CASH-official,66
7998,Monero,vanity-monero,Equim-chan,66
7999,Monero,docker-xmrig,metal3d,65
8000,MongoDB,mall,macrozheng,77100
8001,MongoDB,netdata,netdata,70300
8002,MongoDB,meteor,meteor,44300
8003,MongoDB,30-Days-Of-Python,Asabeneh,40700
8004,MongoDB,prisma,prisma,38700
8005,MongoDB,interview_internal_reference,0voice,36500
8006,MongoDB,graphql-engine,hasura,31000
8007,MongoDB,coolify,coollabsio,30300
8008,MongoDB,spring-boot-examples,ityouknow,30200
8009,MongoDB,mongoose,Automattic,26900
8010,MongoDB,mindsdb,mindsdb,26100
8011,MongoDB,mongo,mongodb,26000
8012,MongoDB,Hello-Python,mouredev,25300
8013,MongoDB,payload,payloadcms,23000
8014,MongoDB,parse-server,parse-community,20800
8015,MongoDB,N-blog,nswbmw,15400
8016,MongoDB,migrate,golang-migrate,14900
8017,MongoDB,NodeBB,NodeBB,14100
8018,MongoDB,mall-learning,macrozheng,12900
8019,MongoDB,node-elm,bailicangdu,12300
8020,MongoDB,reaction,reactioncommerce,12300
8021,MongoDB,mean,linnovate,12100
8022,MongoDB,habitica,HabitRPG,11800
8023,MongoDB,mall-swarm,macrozheng,11600
8024,MongoDB,bytebase,bytebase,11000
8025,MongoDB,node-mongodb-native,mongodb,10000
8026,MongoDB,agenda,agenda,9400
8027,MongoDB,FerretDB,FerretDB,8900
8028,MongoDB,adminjs,SoftwareBrothers,8100
8029,MongoDB,mongo-go-driver,mongodb,8100
8030,MongoDB,blog,digoal,8000
8031,MongoDB,mikro-orm,mikro-orm,7600
8032,MongoDB,machinery,RichardKnop,7500
8033,MongoDB,laf,labring,7100
8034,MongoDB,laravel-mongodb,mongodb,7000
8035,MongoDB,NewsBlur,samuelclay,6800
8036,MongoDB,node-express-boilerplate,hagopj13,6800
8037,MongoDB,eve,pyeve,6700
8038,MongoDB,fiora,yinxin630,6500
8039,MongoDB,dokploy,Dokploy,6300
8040,MongoDB,DotNetGuide,YSGStudyHards,6300
8041,MongoDB,generator-angular-fullstack,angular-fullstack,6100
8042,MongoDB,dev-setup,donnemartin,6100
8043,MongoDB,openblocks,openblocks-dev,5800
8044,MongoDB,BioDrop,EddieHubCommunity,5700
8045,MongoDB,mongo-express,mongo-express,5500
8046,MongoDB,bulletproof-nodejs,santiq,5400
8047,MongoDB,node-express-mongoose-demo,madhums,5100
8048,MongoDB,dbgate,dbgate,5100
8049,MongoDB,FAQGURU,FAQGURU,5000
8050,MongoDB,project_mern_memories,adrianhajdin,5000
8051,MongoDB,backup,backup,4800
8052,MongoDB,superduper,superduper-io,4600
8053,MongoDB,sqlchat,sqlchat,4500
8054,MongoDB,awesome-programming-books,royeo,4400
8055,MongoDB,db-tutorial,dunwu,4400
8056,MongoDB,mongoengine,MongoEngine,4200
8057,MongoDB,sacred,IDSIA,4200
8058,MongoDB,Replibyte,Qovery,4100
8059,MongoDB,mongo-python-driver,mongodb,4100
